ID,CONVERTED_ACCOUNT_ID,A_LEAD_ASSOCIATED_COUNTRY_C,A_LEAD_UTM_SOURCE_C,CREATED_DATE,A_LEAD_FIRST_REACH_OUT_DATE_C,A_LEAD_FIRST_MEETING_CREATION_DATE_C,A_LEAD_FIRST_MEETING_DATE_C,A_LEAD_LAST_MEETING_DATE_C,IS_DELETED
00Q1i00000APSh4EAH,,France,google,2022-02-09T07:48:35Z,2022-02-09T07:49:53Z,,,,FALSE
00Q1i00000APShTEAX,0011i00001O8l9YAAR,France,mvf,2022-02-09T07:51:26Z,2022-02-09T08:00:40Z,2022-02-09T08:55:35Z,2022-02-09T15:00:00Z,2022-02-09T15:00:00Z,FALSE
00Q1i00000APShdEAH,0011i00001O9MInAAN,Italy,google,2022-02-09T07:52:52Z,2022-02-09T08:09:12Z,2022-02-09T08:09:21Z,2022-02-10T17:00:00Z,2022-02-10T17:00:00Z,FALSE
00Q1i00000APShsEAH,0011i00001O8c2KAAR,France,,2022-02-09T07:56:26Z,2022-02-09T08:03:32Z,2022-02-09T11:21:24Z,2022-02-09T11:21:00Z,2022-02-09T11:21:00Z,FALSE
00Q1i00000APShxEAH,0011i00001O98sMAAR,Germany,facebook,2022-02-09T07:56:39Z,2022-02-09T15:25:14Z,2022-02-09T15:29:36Z,2022-02-10T10:00:00Z,2022-02-10T10:00:00Z,FALSE
00Q1i00000APSi7EAH,,Spain,facebook,2022-02-09T07:57:17Z,2022-02-09T08:01:33Z,,,,FALSE
00Q1i00000APSiWEAX,0011i00001P6TuDAAV,France,mvf,2022-02-09T07:59:58Z,2022-02-09T08:02:44Z,2022-03-04T11:33:51Z,2022-03-07T09:00:00Z,2022-03-07T09:00:00Z,FALSE
00Q1i00000APSj5EAH,,France,google,2022-02-09T08:05:37Z,2022-02-09T09:35:29Z,,,,FALSE
00Q1i00000APSjFEAX,0011i00001O8avwAAB,France,google,2022-02-09T08:06:31Z,2022-02-09T08:08:18Z,2022-02-09T08:12:36Z,2022-02-09T10:00:00Z,2022-02-09T10:00:00Z,FALSE
00Q1i00000APSjtEAH,,France,google,2022-02-09T08:09:25Z,2022-02-09T08:13:26Z,,,,FALSE
00Q1i00000APSkhEAH,,Italy,google,2022-02-09T08:12:46Z,2022-02-09T08:16:20Z,,,,FALSE
00Q1i00000APSkmEAH,,France,,2022-02-09T08:13:07Z,2022-02-09T09:07:47Z,,,,FALSE
00Q1i00000APSkrEAH,,France,,2022-02-09T08:13:44Z,2022-02-09T08:15:00Z,,,,FALSE
00Q1i00000APSl1EAH,,Italy,facebook,2022-02-09T08:14:32Z,2022-02-09T08:17:36Z,,,,FALSE
00Q1i00000APSlBEAX,0011i00001O9YpgAAF,Germany,google,2022-02-09T08:14:56Z,2022-02-09T15:32:43Z,2022-02-09T15:37:19Z,2022-02-11T09:00:00Z,2022-02-11T09:00:00Z,FALSE
00Q1i00000APSlpEAH,0011i00001O98riAAB,Germany,facebook,2022-02-09T08:16:57Z,2022-02-09T15:37:59Z,2022-02-09T15:49:52Z,2022-02-10T09:00:00Z,2022-02-10T09:00:00Z,FALSE
00Q1i00000APSmiEAH,0011i00001ORStfAAH,Spain,facebook,2022-02-09T08:22:52Z,2022-02-09T08:32:51Z,2022-02-11T16:46:10Z,2022-02-14T17:00:00Z,2022-02-14T17:00:00Z,FALSE
00Q1i00000APSn2EAH,,France,facebook,2022-02-09T08:26:36Z,2022-02-09T08:29:35Z,,,,FALSE
00Q1i00000APSnbEAH,,Germany,facebook,2022-02-09T08:30:27Z,2022-02-09T09:14:02Z,,,,FALSE
00Q1i00000APSoFEAX,,France,facebook,2022-02-09T08:33:31Z,2022-02-09T08:34:15Z,2022-10-31T09:06:00Z,2022-11-04T10:00:00Z,2022-11-04T10:00:00Z,FALSE
00Q1i00000APSoPEAX,,France,facebook,2022-02-09T08:34:32Z,2022-02-09T08:38:47Z,,,,FALSE
00Q1i00000APSoZEAX,,Italy,facebook,2022-02-09T08:35:09Z,2022-02-09T08:43:18Z,2022-02-09T08:43:27Z,2022-02-09T13:00:00Z,2022-02-09T13:00:00Z,FALSE
00Q1i00000APSojEAH,,France,facebook,2022-02-09T08:35:34Z,2022-02-09T08:40:12Z,,,,FALSE
00Q1i00000APSotEAH,0011i00001O95SwAAJ,Germany,facebook,2022-02-09T08:35:48Z,2022-02-09T08:59:01Z,2022-02-09T14:55:11Z,2022-02-10T09:00:00Z,2022-02-10T09:00:00Z,FALSE
00Q1i00000APSp8EAH,,Germany,facebook,2022-02-09T08:37:19Z,2022-02-09T08:50:54Z,,,,FALSE
00Q1i00000APSp9EAH,0011i00001O9iMHAAZ,Germany,facebook,2022-02-09T08:37:19Z,2022-02-09T08:39:49Z,2022-02-09T08:47:16Z,2022-02-09T15:00:00Z,2022-02-09T15:00:00Z,FALSE
00Q1i00000APSpDEAX,0011i00001O9KSmAAN,France,google,2022-02-09T08:37:42Z,2022-02-09T08:42:28Z,2022-02-09T08:49:55Z,2022-02-10T08:00:00Z,2022-02-10T15:00:00Z,FALSE
00Q1i00000APSpNEAX,,France,facebook,2022-02-09T08:38:55Z,2022-02-09T08:43:29Z,2022-02-09T11:08:11Z,2022-02-14T08:00:00Z,2022-02-14T08:00:00Z,FALSE
00Q1i00000APSq6EAH,0011i00001O93vUAAR,France,google,2022-02-09T08:45:17Z,2022-02-09T08:52:03Z,2022-02-09T08:58:32Z,2022-02-10T08:00:00Z,2022-02-10T08:00:00Z,FALSE
00Q1i00000APSqfEAH,,France,google,2022-02-09T08:47:38Z,2022-02-09T08:49:01Z,,,,FALSE
00Q1i00000APSqpEAH,,France,mvf,2022-02-09T08:48:26Z,2022-02-09T08:55:22Z,2022-02-09T08:58:46Z,2022-02-14T14:00:00Z,2022-02-14T14:00:00Z,FALSE
00Q1i00000APSrjEAH,0011i00001O8m8YAAR,Italy,SumUp,2022-02-09T08:53:15Z,2022-02-09T08:54:55Z,2022-02-09T09:08:44Z,2022-02-09T16:00:00Z,2022-02-09T16:00:00Z,FALSE
00Q1i00000APSriEAH,,Spain,facebook,2022-02-09T08:53:15Z,2022-02-09T09:02:09Z,,,,FALSE
00Q1i00000APSrsEAH,,Spain,facebook,2022-02-09T08:54:03Z,2022-02-09T08:59:26Z,2022-02-09T09:17:57Z,2022-02-09T14:00:00Z,2022-02-09T14:00:00Z,FALSE
00Q1i00000APSsHEAX,0011i00001O9Ko1AAF,France,facebook,2022-02-09T08:57:40Z,2022-02-09T09:00:32Z,2022-02-09T09:07:43Z,2022-02-10T15:00:00Z,2022-02-10T15:00:00Z,FALSE
00Q1i00000APSsgEAH,,France,google,2022-02-09T08:58:40Z,2022-02-09T08:59:49Z,,,,FALSE
00Q1i00000APSt5EAH,,Italy,email,2022-02-09T09:01:16Z,2022-02-09T09:15:08Z,2022-02-09T09:15:19Z,2022-02-09T16:00:00Z,2022-11-08T09:00:00Z,FALSE
00Q1i00000APStAEAX,,Spain,facebook,2022-02-09T09:01:27Z,2022-02-09T09:21:03Z,,,,FALSE
00Q1i00000APSteEAH,,Italy,facebook,2022-02-09T09:07:34Z,2022-02-09T09:11:43Z,,,,FALSE
00Q1i00000APStoEAH,,France,facebook,2022-02-09T09:08:21Z,2022-02-09T09:11:19Z,2022-02-09T10:11:00Z,2022-02-10T10:00:00Z,2022-02-16T10:00:00Z,FALSE
00Q1i00000APSu3EAH,,France,,2022-02-09T09:10:15Z,2022-02-09T09:13:00Z,2022-02-09T09:13:15Z,2022-02-10T13:00:00Z,2022-02-10T13:00:00Z,FALSE
00Q1i00000APSu9EAH,,France,facebook,2022-02-09T09:10:19Z,2022-02-09T09:11:13Z,,,,FALSE
00Q1i00000APSu8EAH,,Spain,facebook,2022-02-09T09:10:19Z,2022-02-09T09:14:25Z,,,,FALSE
00Q1i00000APSuNEAX,,France,,2022-02-09T09:13:17Z,2022-02-09T09:18:56Z,,,,FALSE
00Q1i00000APSuSEAX,,France,google,2022-02-09T09:13:37Z,2022-02-09T09:14:55Z,,,,FALSE
00Q1i00000APSuwEAH,,France,google,2022-02-09T09:14:38Z,2022-02-09T09:19:50Z,,,,FALSE
00Q1i00000APSx2EAH,,Italy,google,2022-02-09T09:17:24Z,2022-02-09T09:20:02Z,2022-02-09T13:23:01Z,2022-02-14T13:00:00Z,2022-02-14T13:00:00Z,FALSE
00Q1i00000APSxgEAH,,Italy,google,2022-02-09T09:18:02Z,2022-02-09T09:22:15Z,,,,FALSE
00Q1i00000APT0BEAX,,Germany,ecosia,2022-02-09T09:20:45Z,2022-02-09T15:53:25Z,2022-02-09T15:59:17Z,2022-02-10T11:00:00Z,2022-02-10T11:00:00Z,FALSE
00Q1i00000APT3eEAH,0011i00001O9LEiAAN,Germany,,2022-02-09T09:24:57Z,2022-02-09T16:02:45Z,2022-02-09T16:09:12Z,2022-02-10T16:00:00Z,2022-02-10T16:00:00Z,FALSE
00Q1i00000APT50EAH,,Germany,facebook,2022-02-09T09:31:04Z,2022-02-09T09:38:48Z,2022-02-09T10:50:50Z,2022-02-11T14:00:00Z,2022-02-11T14:00:00Z,FALSE
00Q1i00000APT5yEAH,0011i00001ORDeiAAH,Germany,google,2022-02-09T09:38:44Z,2022-02-09T16:10:39Z,2022-02-10T09:18:15Z,2022-02-14T09:00:00Z,2022-02-14T09:00:00Z,FALSE
00Q1i00000APT6mEAH,,France,facebook,2022-02-09T09:41:57Z,2022-02-09T09:43:18Z,,,,FALSE
00Q1i00000APT6nEAH,,Spain,facebook,2022-02-09T09:41:57Z,2022-02-09T10:29:59Z,,,,FALSE
00Q1i00000APT7fEAH,0011i00001O8hmzAAB,Germany,google,2022-02-09T09:45:52Z,2022-02-09T10:00:56Z,2022-02-09T10:04:44Z,2022-02-09T14:00:00Z,2022-02-09T14:00:00Z,FALSE
00Q1i00000APT7pEAH,,Italy,google,2022-02-09T09:47:09Z,2022-02-09T09:56:40Z,2022-02-09T10:31:00Z,2022-02-09T18:30:00Z,2022-04-19T18:00:00Z,FALSE
00Q1i00000APT8iEAH,,Italy,google,2022-02-09T09:51:27Z,2022-02-09T10:02:01Z,,,,FALSE
00Q1i00000APT9CEAX,,France,google,2022-02-09T09:53:13Z,2022-02-09T09:56:31Z,,,,FALSE
00Q1i00000APTAZEA5,,Italy,facebook,2022-02-09T10:02:37Z,2022-02-09T10:09:52Z,2022-02-09T10:41:32Z,2022-02-09T18:00:00Z,2022-02-09T18:00:00Z,FALSE
00Q1i00000APTAtEAP,,France,google,2022-02-09T10:03:51Z,2022-02-09T10:06:50Z,,,,FALSE
00Q1i00000APTBDEA5,,Germany,facebook,2022-02-09T10:04:20Z,2022-02-09T16:18:29Z,2022-02-09T16:25:06Z,2022-02-15T13:00:00Z,2022-02-15T13:00:00Z,FALSE
00Q1i00000APTALEA5,,Italy,google,2022-02-09T10:04:34Z,2022-02-09T10:15:28Z,2022-02-09T10:15:38Z,2022-02-09T19:00:00Z,2022-02-09T19:00:00Z,FALSE
00Q1i00000APTBIEA5,0011i00001O8iKXAAZ,Germany,google,2022-02-09T10:05:14Z,2022-02-09T10:07:16Z,2022-02-09T10:16:05Z,2022-02-09T14:00:00Z,2022-02-09T14:00:00Z,FALSE
00Q1i00000APTBcEAP,0011i00001O9K7wAAF,Italy,google,2022-02-09T10:08:07Z,2022-02-09T10:23:40Z,2022-02-09T10:23:49Z,2022-02-10T15:00:00Z,2022-02-10T15:00:00Z,FALSE
00Q1i00000APTCGEA5,,Germany,facebook,2022-02-09T10:11:41Z,2022-02-09T16:26:49Z,2022-02-10T10:07:06Z,2022-02-10T15:00:00Z,2022-02-10T16:45:00Z,FALSE
00Q1i00000APTCpEAP,,France,google,2022-02-09T10:15:39Z,2022-02-09T10:19:50Z,,,,FALSE
00Q1i00000APTDJEA5,,France,facebook,2022-02-09T10:17:08Z,2022-02-10T09:22:36Z,,,,FALSE
00Q1i00000APTDOEA5,0011i00001O97xDAAR,Italy,facebook,2022-02-09T10:19:05Z,2022-02-09T10:33:12Z,2022-02-09T10:33:17Z,2022-02-10T18:30:00Z,2022-02-10T18:30:00Z,FALSE
00Q1i00000APTEHEA5,,Italy,,2022-02-09T10:24:57Z,2022-02-09T10:37:37Z,,,,FALSE
00Q1i00000APTEWEA5,0011i00001O8hAqAAJ,Germany,,2022-02-09T10:26:46Z,2022-02-09T10:30:17Z,2022-02-09T10:42:08Z,2022-02-09T13:00:00Z,2022-02-09T13:00:00Z,FALSE
00Q1i00000APTFGEA5,,France,facebook,2022-02-09T10:31:58Z,2022-02-09T10:34:15Z,,,,FALSE
00Q1i00000APTFFEA5,,Spain,facebook,2022-02-09T10:31:58Z,2022-02-09T10:34:19Z,,,,FALSE
00Q1i00000APTFeEAP,0011i00001O8hn0AAB,Germany,facebook,2022-02-09T10:35:47Z,2022-02-09T11:07:01Z,2022-02-09T11:17:19Z,2022-02-09T14:00:00Z,2022-02-09T14:00:00Z,FALSE
00Q1i00000APTFyEAP,,Italy,facebook,2022-02-09T10:37:37Z,2022-02-09T11:03:18Z,,,,FALSE
00Q1i00000APTH1EAP,,France,facebook,2022-02-09T10:42:37Z,2022-02-09T11:05:09Z,2022-02-09T11:05:20Z,2022-02-10T14:00:00Z,2022-02-10T14:00:00Z,FALSE
00Q1i00000APTHBEA5,,France,facebook,2022-02-09T10:45:08Z,2022-02-09T10:47:19Z,,,,FALSE
00Q1i00000APTHLEA5,,France,facebook,2022-02-09T10:46:38Z,2022-02-09T10:47:37Z,,,,FALSE
00Q1i00000APTHQEA5,,Spain,facebook,2022-02-09T10:47:19Z,2022-02-09T10:48:19Z,2022-02-09T11:00:10Z,2022-03-10T14:00:00Z,2022-03-10T14:00:00Z,FALSE
00Q1i00000APTHVEA5,0011i00001O9KxBAAV,France,google,2022-02-09T10:47:45Z,2022-02-09T10:48:12Z,2022-02-09T10:55:44Z,2022-02-09T13:00:00Z,2022-02-10T16:00:00Z,FALSE
00Q1i00000APTHbEAP,,France,facebook,2022-02-09T10:48:10Z,2022-02-09T10:51:49Z,,,,FALSE
00Q1i00000APTHcEAP,,Italy,facebook,2022-02-09T10:48:10Z,2022-02-09T10:51:24Z,,,,FALSE
00Q1i00000APTHaEAP,0011i00001O9IblAAF,Spain,facebook,2022-02-09T10:48:10Z,2022-02-09T10:49:21Z,2022-02-09T17:50:38Z,2022-02-10T14:00:00Z,2022-02-10T14:00:00Z,FALSE
00Q1i00000APTHfEAP,0011i00001O8keRAAR,Germany,ecosia,2022-02-09T10:48:35Z,2022-02-09T10:56:21Z,2022-02-09T11:03:22Z,2022-02-09T14:00:00Z,2022-02-09T14:00:00Z,FALSE
00Q1i00000APTHpEAP,0011i00001O9UwlAAF,France,mvf,2022-02-09T10:49:28Z,2022-02-09T10:53:53Z,2022-02-09T11:01:15Z,2022-02-11T08:00:00Z,2022-02-11T08:00:00Z,FALSE
00Q1i00000APTIiEAP,,Italy,facebook,2022-02-09T10:54:11Z,2022-02-09T11:05:29Z,,,,FALSE
00Q1i00000APTJXEA5,,France,facebook,2022-02-09T11:04:24Z,2022-02-09T11:07:18Z,,,,FALSE
00Q1i00000APTKjEAP,0011i00001OSyKnAAL,France,facebook,2022-02-09T11:05:19Z,2022-02-09T11:09:10Z,2022-02-09T11:16:10Z,2022-02-16T13:00:00Z,2022-02-17T16:00:00Z,FALSE
00Q1i00000APTKoEAP,,France,facebook,2022-02-09T11:06:17Z,2022-02-09T11:11:59Z,,,,FALSE
00Q1i00000APTLNEA5,,Spain,google,2022-02-09T11:09:41Z,2022-02-09T11:13:02Z,2022-02-09T18:05:18Z,2022-02-11T11:00:00Z,2022-02-11T11:00:00Z,FALSE
00Q1i00000APTM1EAP,0011i00001O95GIAAZ,Germany,google,2022-02-09T11:16:55Z,2022-02-09T11:25:19Z,2022-02-09T11:34:42Z,2022-02-10T09:00:00Z,2022-02-10T09:00:00Z,FALSE
00Q1i00000APTMLEA5,,Italy,SumUp,2022-02-09T11:17:49Z,2022-02-09T11:21:59Z,,,,FALSE
00Q1i00000APTMQEA5,,Italy,(direct),2022-02-09T11:19:01Z,2022-02-09T11:30:59Z,2022-02-09T11:31:15Z,2022-02-14T08:00:00Z,2022-02-14T08:00:00Z,FALSE
00Q1i00000APTMkEAP,,Italy,facebook,2022-02-09T11:20:31Z,2022-02-09T11:34:14Z,2022-02-09T11:34:19Z,2022-02-10T18:00:00Z,2022-02-10T18:00:00Z,FALSE
00Q1i00000APTNEEA5,,France,facebook,2022-02-09T11:24:11Z,2022-02-09T11:25:31Z,,,,FALSE
00Q1i00000APTNJEA5,,Germany,facebook,2022-02-09T11:24:39Z,2022-02-09T13:22:44Z,,,,FALSE
00Q1i00000APTNxEAP,,Italy,facebook,2022-02-09T11:30:15Z,2022-02-09T11:37:09Z,,,,FALSE
00Q1i00000APTOCEA5,0011i00001O8flrAAB,France,google,2022-02-09T11:32:16Z,2022-02-09T11:33:00Z,2022-02-09T11:38:57Z,2022-02-09T13:00:00Z,2022-02-09T13:00:00Z,FALSE
00Q1i00000APTOHEA5,,Italy,facebook,2022-02-09T11:32:41Z,2022-02-09T11:39:35Z,,,,FALSE
00Q1i00000APTOMEA5,0011i00001O97xSAAR,France,SumUp,2022-02-09T11:33:11Z,2022-02-09T11:36:34Z,2022-02-09T11:36:39Z,2022-02-10T10:00:00Z,2022-02-10T10:00:00Z,FALSE
00Q1i00000APTOgEAP,,Spain,facebook,2022-02-09T11:35:23Z,2022-02-09T11:38:28Z,,,,FALSE
00Q1i00000APTOvEAP,,Italy,google,2022-02-09T11:36:53Z,2022-02-09T11:40:34Z,2022-07-13T16:55:00Z,2022-07-14T15:00:00Z,2022-07-14T15:00:00Z,FALSE
00Q1i00000APTPFEA5,0011i00001O9FiLAAV,France,google,2022-02-09T11:40:09Z,2022-02-09T11:42:41Z,2022-02-09T11:46:15Z,2022-02-10T13:00:00Z,2022-02-10T13:00:00Z,FALSE
00Q1i00000APTPKEA5,,France,facebook,2022-02-09T11:40:34Z,2022-02-09T11:49:02Z,,,,FALSE
00Q1i00000APTPeEAP,,France,facebook,2022-02-09T11:42:18Z,2022-02-09T11:52:28Z,,,,FALSE
00Q1i00000APTPyEAP,,Spain,mvf,2022-02-09T11:43:06Z,2022-02-09T11:52:23Z,2022-02-09T17:02:43Z,2022-02-10T15:00:00Z,2022-02-23T16:00:00Z,FALSE
00Q1i00000APTQSEA5,0011i00001Oxu0vAAB,Italy,google,2022-02-09T11:44:38Z,2022-02-09T11:49:34Z,2022-02-09T11:49:43Z,2022-02-11T10:00:00Z,2022-02-22T18:00:00Z,FALSE
00Q1i00000APTQmEAP,0011i00001O9UaUAAV,France,facebook,2022-02-09T11:46:58Z,2022-02-09T11:56:10Z,2022-02-09T11:57:28Z,2022-02-09T14:00:00Z,2022-02-09T14:00:00Z,FALSE
00Q1i00000APTQsEAP,,France,google,2022-02-09T11:47:12Z,2022-02-09T12:04:58Z,2022-02-09T12:05:13Z,2022-02-10T13:00:00Z,2022-02-10T13:00:00Z,FALSE
00Q1i00000APTQrEAP,,France,facebook,2022-02-09T11:47:12Z,2022-02-09T11:53:38Z,,,,FALSE
00Q1i00000APTRGEA5,,France,facebook,2022-02-09T11:49:57Z,2022-02-09T11:55:02Z,2022-02-09T14:01:00Z,2022-02-14T14:00:00Z,2022-02-14T14:00:00Z,FALSE
00Q1i00000APTRQEA5,,Italy,facebook,2022-02-09T11:51:39Z,2022-02-09T11:53:25Z,,,,FALSE
00Q1i00000APTSTEA5,,Germany,google,2022-02-09T11:55:18Z,2022-02-09T16:49:26Z,,,,FALSE
00Q1i00000APTT7EAP,,Italy,facebook,2022-02-09T11:59:29Z,2022-02-09T12:05:23Z,,,,FALSE
00Q1i00000APTTHEA5,0011i00001OSQSNAA5,Italy,facebook,2022-02-09T12:00:46Z,2022-02-09T12:08:32Z,2022-02-09T12:08:37Z,2022-02-09T18:30:00Z,2022-02-16T14:00:00Z,FALSE
00Q1i00000APTTWEA5,,France,facebook,2022-02-09T12:01:42Z,2022-02-09T12:06:32Z,,,,FALSE
00Q1i00000APTTvEAP,,Italy,google,2022-02-09T12:04:17Z,2022-02-09T12:26:07Z,,,,FALSE
00Q1i00000APTTwEAP,,Spain,facebook,2022-02-09T12:04:17Z,2022-02-09T12:09:20Z,2022-02-09T14:17:00Z,2022-02-10T10:00:00Z,2022-02-10T10:00:00Z,FALSE
00Q1i00000APTU0EAP,0011i00001O8fQ4AAJ,France,google,2022-02-09T12:04:43Z,2022-02-09T12:10:48Z,2022-02-09T12:10:53Z,2022-02-09T13:00:00Z,2022-02-09T13:00:00Z,FALSE
00Q1i00000APTUBEA5,,Spain,facebook,2022-02-09T12:05:32Z,2022-02-09T12:10:14Z,,,,FALSE
00Q1i00000APTUAEA5,,Germany,google,2022-02-09T12:05:32Z,2022-02-09T16:51:12Z,,,,FALSE
00Q1i00000APTUZEA5,,Spain,facebook,2022-02-09T12:06:39Z,2022-02-09T12:12:10Z,,,,FALSE
00Q1i00000APTUjEAP,,Italy,facebook,2022-02-09T12:07:32Z,2022-02-09T13:31:18Z,,,,FALSE
00Q1i00000APTVNEA5,,France,facebook,2022-02-09T12:12:30Z,2022-02-09T12:13:48Z,,,,FALSE
00Q1i00000APTVXEA5,,Italy,google,2022-02-09T12:14:05Z,2022-02-09T12:20:16Z,,,,FALSE
00Q1i00000APTW1EAP,,Italy,google,2022-02-09T12:21:27Z,2022-02-09T12:34:47Z,2022-02-09T12:34:57Z,2022-02-18T09:00:00Z,2022-02-17T11:00:00Z,FALSE
00Q1i00000APTWVEA5,,Germany,google,2022-02-09T12:25:53Z,2022-02-09T16:51:55Z,,,,FALSE
00Q1i00000APTWkEAP,,France,referral,2022-02-09T12:27:13Z,2022-02-09T12:31:32Z,,,,FALSE
00Q1i00000APTWzEAP,,France,facebook,2022-02-09T12:28:00Z,2022-02-09T12:29:12Z,,,,FALSE
00Q1i00000APTX4EAP,,Italy,facebook,2022-02-09T12:28:47Z,2022-02-09T15:07:51Z,2022-02-09T15:08:05Z,2022-02-10T10:00:00Z,2022-02-14T13:00:00Z,FALSE
00Q1i00000APTXJEA5,0011i00001O8pb6AAB,Italy,(direct),2022-02-09T12:30:32Z,2022-02-09T13:19:30Z,2022-02-09T13:19:34Z,2022-02-09T18:00:00Z,2022-02-09T18:00:00Z,FALSE
00Q1i00000APTXTEA5,,Italy,facebook,2022-02-09T12:31:38Z,2022-02-09T12:42:13Z,,,,FALSE
00Q1i00000APTXiEAP,,France,google,2022-02-09T12:32:50Z,2022-02-09T12:33:09Z,,,,FALSE
00Q1i00000APTYHEA5,,Italy,(direct),2022-02-09T12:36:28Z,2022-02-09T12:51:15Z,,,,FALSE
00Q1i00000APTYlEAP,0011i00001O8kWiAAJ,Germany,google,2022-02-09T12:38:21Z,2022-02-09T12:42:19Z,2022-02-09T12:51:15Z,2022-02-09T14:00:00Z,2022-02-09T14:00:00Z,FALSE
00Q1i00000APTYvEAP,,Italy,google,2022-02-09T12:40:19Z,2022-02-09T13:16:07Z,2022-02-09T13:16:19Z,2022-02-09T18:00:00Z,2022-02-09T18:00:00Z,FALSE
00Q1i00000APTZ0EAP,0011i00001O99EkAAJ,Italy,facebook,2022-02-09T12:40:32Z,2022-02-09T13:12:03Z,2022-02-09T13:12:17Z,2022-02-10T10:00:00Z,2022-02-10T10:00:00Z,FALSE
00Q1i00000APTZ1EAP,0011i00001O98fhAAB,Spain,facebook,2022-02-09T12:40:32Z,2022-02-09T12:44:26Z,2022-02-09T12:57:00Z,2022-02-10T11:00:00Z,2022-02-10T10:00:00Z,FALSE
00Q1i00000APTZUEA5,,Italy,facebook,2022-02-09T12:44:57Z,2022-02-09T13:05:14Z,,,,FALSE
00Q1i00000APTa3EAH,0011i00001O8opCAAR,Italy,facebook,2022-02-09T12:50:21Z,2022-02-09T13:11:16Z,2022-02-09T13:11:22Z,2022-02-09T19:30:00Z,2022-02-09T19:30:00Z,FALSE
00Q1i00000APTaIEAX,,Italy,facebook,2022-02-09T12:51:27Z,2022-02-09T13:11:33Z,2022-02-09T15:16:43Z,2022-02-09T18:00:00Z,2022-02-09T18:00:00Z,FALSE
00Q1i00000APTaNEAX,,France,google,2022-02-09T12:51:57Z,2022-02-09T12:52:38Z,,,,FALSE
00Q1i00000APTacEAH,,France,google,2022-02-09T12:54:11Z,2022-02-09T12:54:59Z,,,,FALSE
00Q1i00000APTawEAH,,France,,2022-02-09T12:55:21Z,2022-02-09T12:59:47Z,,,,FALSE
00Q1i00000APTbBEAX,,Spain,facebook,2022-02-09T12:56:29Z,2022-02-09T12:57:27Z,,,,FALSE
00Q1i00000APTbLEAX,0011i00001ORNE8AAP,France,google,2022-02-09T12:57:20Z,2022-02-09T12:58:06Z,2022-02-14T10:27:48Z,2022-02-14T13:00:00Z,2022-02-14T13:00:00Z,FALSE
00Q1i00000APTbkEAH,,France,facebook,2022-02-09T13:03:01Z,2022-02-09T13:03:50Z,2022-11-22T10:21:00Z,2022-11-22T16:00:00Z,2022-11-22T16:00:00Z,FALSE
00Q1i00000APTc4EAH,,France,,2022-02-09T13:07:33Z,2022-02-09T15:51:17Z,,,,FALSE
00Q1i00000APTc9EAH,0011i00001O8kxfAAB,Germany,,2022-02-09T13:07:37Z,2022-02-09T13:34:09Z,2022-02-09T13:38:09Z,2022-02-09T15:00:00Z,2022-02-09T15:00:00Z,FALSE
00Q1i00000APTcEEAX,0011i00001O8fg4AAB,Italy,,2022-02-09T13:07:54Z,2022-02-09T13:10:19Z,,,,FALSE
00Q1i00000APTcJEAX,,France,facebook,2022-02-09T13:07:55Z,2022-02-09T13:09:16Z,,,,FALSE
00Q1i00000APTcdEAH,0011i00001O8fgTAAR,Italy,,2022-02-09T13:08:31Z,,,,,FALSE
00Q1i00000APTdREAX,0011i00001O9Va2AAF,France,facebook,2022-02-09T13:13:59Z,2022-02-09T13:20:36Z,2022-02-09T13:23:46Z,2022-02-10T08:30:00Z,2022-02-11T08:30:00Z,FALSE
00Q1i00000APTdWEAX,,Germany,(direct),2022-02-09T13:14:29Z,2022-02-10T14:25:53Z,,,,FALSE
00Q1i00000APTdgEAH,0011i00001Ouf6OAAR,France,google,2022-02-09T13:15:42Z,2022-02-09T13:18:10Z,2022-02-19T11:06:57Z,2022-02-21T08:00:00Z,2022-02-21T08:00:00Z,FALSE
00Q1i00000APTdvEAH,,Italy,facebook,2022-02-09T13:17:51Z,2022-02-09T13:33:24Z,2022-02-09T13:33:37Z,2022-02-09T19:30:00Z,2022-02-09T19:30:00Z,FALSE
00Q1i00000APTejEAH,,France,google,2022-02-09T13:23:00Z,2022-02-09T13:23:26Z,,,,FALSE
00Q1i00000APTeyEAH,,France,facebook,2022-02-09T13:23:19Z,2022-02-09T13:30:31Z,,,,FALSE
00Q1i00000APTfDEAX,,France,facebook,2022-02-09T13:24:04Z,2022-02-09T14:33:28Z,,,,FALSE
00Q1i00000APTfIEAX,,France,facebook,2022-02-09T13:24:31Z,2022-02-09T13:25:45Z,,,,FALSE
00Q1i00000APTfNEAX,,France,,2022-02-09T13:25:09Z,2022-02-09T13:30:51Z,,,,FALSE
00Q1i00000APTfdEAH,,Italy,facebook,2022-02-09T13:26:05Z,2022-02-09T13:31:14Z,2022-02-09T14:36:17Z,2022-02-09T17:00:00Z,2022-02-18T18:00:00Z,FALSE
00Q1i00000APTfcEAH,,Italy,facebook,2022-02-09T13:26:05Z,2022-02-09T13:35:36Z,2022-02-09T13:35:40Z,2022-02-09T19:00:00Z,2022-02-09T19:00:00Z,FALSE
00Q1i00000APTgVEAX,,France,facebook,2022-02-09T13:31:42Z,2022-02-09T13:34:01Z,,,,FALSE
